1112111010100212010,201021120000000112,00102210022000212,2210021201112011,221020000222110,00000100002010,1221000220022,101022000111,20022200102,0210211010,200202001,00202010,2111212,100010,12010,1020,000,02,1,
0220100020111021201,102012000012000000,11011121010022111,0001020010010201,102200122101121,22200101200001,2210010202010,201022212020,11022022012,1210012212,202012002,01101002,0011121,002002,01000,2202,100,02,0,
0201001210000121211,000112000112000012,22022202001211022,2010000000001012,021101001111011,12200010022100,2200210001112,100222222012,00000022210,2020100021,021210020,12011012,0201122,011002,00001,1210,011,00,2,
2221001011201212020,222201110102202020,12102220122100220,0110000010102000,201200000010202,10002122000200,0012110021201,110200110120,20100000102,1111111211,021010210,00100121,2120200,000020,12120,0210,001,02,0,
0012002111210100012,100002021000200001,00000201211201001,1120101110212101,202002210202021,20100100202000,0110100202000,020110210102,10100202000,0112220212,200101021,10202122,1111211,221202,01202,0102,020,00,0,
2222222221212212110,112010100102001000,00011220102001110,0200102100002000,101000202000012,21002020002110,2000020021000,000222022110,20102201200,1010111111,010002100,02001122,0112000,112221,12201,0011,110,10,2,
0020021110001120002,201021012121110200,11221122212222000,0020102010121222,001202210122000,10020000102010,0101020121110,110102012000,02000121101,0101222000,200121220,02012000,0100200,102000,21011,2022,000,11,1,
1020010202201120000,001010020001100220,01000001011002202,0001201011220210,220001021120200,21010220001100,0000200120000,211002211110,12102212110,0102210120,210112001,20012000,1002200,112212,10221,0211,102,12,0,
0200000002010210201,201020120200121202,10001002010120202,0211101002110222,202100021101010,22001222012121,2221200012022,001010002020,20100111010,0201110000,010210102,01010210,0112101,110210,10202,0201,000,01,2,
1001101212111211111,001000100102210020,02210021020220010,0000011100220102,000000120220020,00220011211011,0001120002210,000222101210,22100210012,0100020102,100200112,20002210,2202221,201220,21212,0011,210,10,0,
1200201121102201220,002001201000022200,00000020201201221,1022202010000101,012202010022011,22201122001202,2211010010012,101020002012,02202101211,1010210020,111011110,02001220,0002100,001121,01001,2000,201,01,1,
0212110010210002110,000000002000210211,10120120201002120,2101120020002120,100010210112020,01011121102111,0020012001010,121102220202,02101202000,2012022122,100222200,01000020,0011010,202002,12201,0211,010,00,1,
0222101001000011202,220220210010001002,11222122021202212,2211100011101102,200100001000010,21201100212000,1210010201000,122100111021,01101101011,0212001022,122001020,02000021,2021202,120122,02100,0002,000,02,0,
1120010210000221202,120010202000102000,22221101221111120,1220200112202020,112000110102020,21100010101010,2010120102000,000021112110,22000201112,2100201000,001212000,10001021,0001001,210120,22022,0202,021,12,0,
1022010002102001220,010110100120001200,10202222101222021,0020102121001200,001102100010021,00101100120112,0002020001000,002100010020,21201112221,0100110022,020102020,12111121,0102110,000221,10012,0022,200,10,2,
1102111000022010200,000011022202002000,02100100001010122,2020011010120121,220012010120222,12102202001200,1222122211120,000202010000,00001201020,2112102011,210202120,12010111,2110110,001100,00020,0122,100,01,2,
1011200100111011111,210100000001202002,00102120020102222,1100022020220002,100201022020100,00101021120100,0022211000011,020010011021,10121120100,2201120222,200000102,01000012,2212211,120211,02002,1200,001,00,2,
0121022221110100212,221000101000222000,22202202112120112,0112020021122102,010101002100121,22200201010100,2200201100100,010001010100,01202000121,0020011102,000200112,10000000,0000210,010120,02102,1100,102,11,2,
0022000201021020010,211201000002010021,10020001001220022,1010201001111011,001220020112211,12120212220122,0110110111122,022020220001,10110122200,0220110200,001220010,10120200,0020100,120010,10012,1200,200,00,2,
1221111120011212110,200202010110010220,20120022201221220,0020000111102000,102200022000210,12101021111210,0020201002202,200022010121,00002010111,0110222222,000121020,10110200,1000200,101220,11000,0021,002,21,0,
1122211210001220002,120011200220002200,20001002020000000,1102222022222121,220020001200111,20111111111101,1210000000221,002021002001,01110011200,0001200021,120101000,00002200,0011100,210111,21002,0102,220,20,1,
0021200120202202221,021201011100010002,00222002001100010,1200220201101222,111101011111121,12002021221122,2002001020002,011120120000,20100010201,0102002202,000000002,01110211,0021100,101211,22012,0002,102,00,0,
0100002222002020111,201110001110002010,01210011120112111,1112012002222002,120211000022020,10000220022020,0010120112020,120110020002,02111022200,0002010002,002202211,11022010,1001010,001012,12000,2020,210,10,1,
0220000010100012200,012200000110212000,00202100001102220,0000220100012202,210102201222001,12101201202221,0102222002001,010110010210,11201101202,1100111012,221121110,12112212,0012000,102101,00110,2000,022,00,0,
2000020012000100100,002220012200210100,00000121200012100,0001201112202222,120000211111002,12020211211010,0002000201012,021100202100,01022012001,0200112100,010200101,10122102,2112201,011210,12122,2101,212,02,2,
0102200010100120010,220120202110102100,20002012200000212,0100211000000200,110122200111021,01111111121121,1102020112000,100002120202,00000002200,1101220010,221202000,00120122,0002100,220211,12211,0022,201,00,1,
2112200000201122011,002021000100020010,02210000200101012,0022202001222021,220021210112112,00010210102011,0022020221210,201102112010,21022012120,0020002011,000110100,00101012,0100210,102001,01221,2110,010,20,1,
2001200110000222202,222000012111021220,20100011110000202,2200222121000021,102112121120011,22101120222102,0011000002102,000120120001,12202000100,1211001120,202000120,11100021,0001000,010011,02001,0011,002,02,1,
0210101001022100002,022222001110222000,10210202221200002,0210111021112101,101021021121210,01200220101000,0010101220000,001200200000,01210010001,0100220100,111200001,11200100,2212122,100002,21212,0100,010,20,0,
2020112201022000011,021002120012201202,11221002110122112,1002200012000002,021002012221022,00001200022001,0001002011012,200021101100,00010001010,1102200201,101011121,00022111,0000010,201102,00102,1022,012,00,1,
1002102021012210020,202220021010020000,00120120101020100,0122200001011200,212021012102011,22111121011000,2021020220201,201221202121,00021000200,0000211000,112002111,00002122,1110211,012121,00010,1000,022,00,2,
0000120220002112102,110221121110221210,12200022111000020,2200002101000011,201112100000001,11022020212101,1020200222201,111200120111,01102001002,0002110221,022002022,11021201,0002000,000022,12100,0201,002,00,1,
1112102200112022021,121012101110111021,20100000020010022,0102000012010022,200200110202000,00222200212002,0100212101202,010012011110,01212200000,2211001000,210000202,12000201,1011012,001002,01000,1112,102,02,2,
0222122021122012001,011101212211000010,00021100020021000,1222020212112222,100020002010002,10000101011221,2000102021000,110001001000,12200011020,0000112012,102000121,02011121,2120010,021022,10212,1000,000,21,2,
0020001021202020011,210220022021101000,11211002020000110,0101020022101110,001202022002010,00000020000110,0022000200110,121212110012,22012102220,1122210012,120212221,02020011,2111010,101000,01020,0012,210,10,1,
2112110002121022012,122222100020002011,01110120211011012,0122000001002200,100002021020000,02000221200200,1111101112111,110010200200,20210000021,0212000122,020120011,21002222,0011102,002022,00210,1100,222,00,1,
1012121120221201202,011112001120011110,00100022110121200,2000000201000210,111212222002120,11112012111201,2002020202000,111021002111,00002000220,0000220201,002222110,10011202,0012000,000210,21000,0000,000,22,0,
2210202100010200222,202022111010000000,10020200001200010,2010102011102012,122012011221112,02010020001102,0200010200010,012020111001,11010100000,1012121201,020002000,02111202,0002012,121212,11221,1202,102,22,0,
2212220220120002210,201120110011201120,01001111020101110,0102002102000011,102220122021212,20000110000221,0000010010021,102202100200,10021102100,1211000202,212010011,02020212,0212221,020000,00120,0001,100,20,1,
2201000101200010200,200110112110001111,20001112200002102,1202120220012020,002121001110000,20200020220121,0010210222010,110021120000,01211211120,1112122111,210102202,00202221,0020000,122000,00000,2000,102,01,0,
0101100221221002100,112002221002202101,10012112121220111,1121101010120210,101020001210002,00001002200002,2102000020210,202111211210,00220122210,0121202000,000020100,21001010,0220010,210002,00012,0220,010,21,0,
2200122212111201122,110112101111011011,02202111200122112,0011000002202201,002001000012010,02220200021112,1002022210210,202020002011,10010100022,0210120100,020010010,11020000,0002200,201200,02000,0012,200,10,1,
0021122100211111201,212012102010001200,02002112000001111,0020120210000200,002002010010202,20200022211022,2220010211202,201000120201,00111221021,0000000211,000100111,01000201,2012022,000021,01101,1022,122,12,1,
1020001000220000001,222001201021121011,02101101010000021,2000000221210012,010002022211122,22021202100001,0020002001112,100212001201,01020021020,1100001002,121111020,20011202,2022221,012212,00001,1110,210,10,0,
0010111012100100011,201000100000020122,02101220010020122,0022002222100210,200120022222112,11210110202000,2020102000200,022200211110,21000212112,0112200001,200010010,20200000,2200101,100111,00011,1112,012,11,2,
2100221201211020202,001200000210010002,12021002201102000,1001021202111000,121120212012120,10110200020101,2122220222221,020110200110,00210200201,0222200121,211111000,12220112,0010121,100000,01200,0000,000,11,0,
2222221220102212220,111002122111211200,21020100000010100,2221100200201202,200100200000000,00011202210112,0001000100210,122110211000,11000212101,1020222121,000110010,11010002,1021020,200000,12210,2110,020,01,0,
0022100000100000201,011020002201110021,21022001001222000,2002220100112202,220001221100212,10010120001011,2002222200211,210102001000,00102010201,0100221002,211200012,20111021,1000011,000201,21112,2001,110,10,1,
0202100010220110010,101110002002201100,12102101121022101,1120101210101201,202100220021102,11202212110212,0022200101200,000010012000,02101000121,2210110020,002200221,00020122,0112000,200201,01200,0012,000,02,0,
0002101012211201010,120210001100110201,02220000000120001,1200000200101220,220202202121102,11020021121222,1101102121011,212000200010,02200221010,0020020010,100211100,00222222,1021020,021000,11101,2120,110,02,0,
0112022200201122111,111102101101210000,20100001201100020,0001100201002122,020100100110000,20021020000200,0220220100211,102202202121,20100122201,1010011200,002111020,02202222,0111200,200020,11011,2000,222,01,1,
1020200010201120000,202022010000110102,01022012010220012,1110111112222011,020010020020012,00221102222220,1212010120221,010000110102,10000021201,2011211021,110200020,10020010,0020012,102001,22101,0102,001,20,0,
1011011200202000021,012222100220001201,22200011011200100,1200112111200101,212220110200000,10022020110200,1000210112201,200202000001,20002001021,2011222220,010100110,12022022,0110200,000100,10111,2022,201,11,2,
0200200011102000000,022020222001011222,11212102212202101,2002102202200122,010100110000220,10212102000101,0220110000001,102201101000,22122111112,1100100102,101100000,01202010,2020002,111012,02100,1012,000,21,2,
0222100011000221020,000021120111210222,01000022110020102,2200001000211000,200222110212100,11111001211011,0001200110221,120022212000,20001002010,2002201002,000111000,11010220,0212100,211010,12020,1221,000,22,0,
0010100200222012000,101101212011002111,02120000002111100,1120021100211021,222201012101122,20000000010021,0001012220010,100010000212,02212002210,1101200021,111002212,00002001,2002010,222010,21120,1000,022,02,2,
1100111121022201100,222112220221221202,12100001200200110,1100022200000010,100000200000011,22020021102121,2120000001200,001010121220,00022201002,2121211200,210200011,01210000,2122021,111000,11001,1020,020,00,1,
2120210001220202222,102010001020001221,00110201010201102,0221110100211110,000000001101221,22210210001020,0201001210101,110100002120,22102220222,0110021112,000020202,00002010,0000120,011221,01001,1102,021,22,0,
1112021220101222202,010001100200002012,12002102121022002,0020100102220000,010200011011101,00001021102022,0010012220101,002001102011,10011021011,0210000201,021102021,00002202,0001022,121001,22001,2101,222,01,1,
2220010211002100000,210001200112000100,21002212222202101,2200210111222202,020010020022102,01100210000122,0021020112010,102210000120,00210000000,1121112101,020010022,00001121,1112112,010000,02110,0212,101,01,2,
0212211000201001120,120022202011010011,02000001111010020,1111212102110111,202012222112222,00000200000011,2200001000001,202002000102,00101001000,2220112010,212212002,21211120,0012000,221201,20220,0210,100,20,1,
0221211220000100210,100100121100212020,00100220000011001,0011022001000210,010020002101200,20220100000201,0020001001210,012111101012,21100100000,2112222122,222110202,22101101,2100102,201202,11122,1022,021,00,2,
1000021002000112000,000021100221010022,01002121012000201,0210100220001021,112211121011201,00011200000120,2022220201001,222221112200,00011011201,1121000110,211202110,21220022,1000220,010210,10000,1022,000,00,2,
0010002100012102000,102120211220210022,00020201000010012,0102111012211000,011000210220000,00012000210200,1222110212122,000112202010,02211110001,1002202200,200201210,20220110,1111011,202001,22221,0110,010,10,0,
1021111022111210111,202020000010000010,02020211100011000,0222222210100122,110201100112020,01020220100200,0200000010020,220020122120,00110122001,1220201220,100211002,01111201,0100111,210022,00122,2000,020,10,2,
0000201100200020100,120201002012001010,22222022211201010,2101212102222000,021101200022101,01012202010200,1020011102000,111111211101,00002020120,1121212002,001001101,00020000,1102002,111220,02002,0220,112,20,0,
0200201022100100110,200200111000011210,00220212222001212,1012200200102000,110020012120002,10221010101220,0000202101010,221102202010,21201011220,2002021012,101111111,02202101,2100002,210002,02110,0002,010,21,0,
1011201211110101200,112201200010202121,00000002000022101,2202200110101202,202000100001022,11100011010200,0102211022022,100010010112,00011012212,1122120020,000122000,00101022,2122111,202020,02020,2020,002,11,2,
2212112220120021212,100120000010000100,00100002000120102,1101101122011121,000011201010001,12200110102111,0000122000200,100000002102,11020002101,1201000201,001220002,02220200,2002122,200222,21112,0001,112,01,2,
0202001110220102100,120100210222020002,01120010200002102,0020001210211002,100020022002120,01112002111120,0101200200211,102002121020,21101011112,0000122122,102011011,20010000,2011000,021010,00202,1020,012,02,1,
2201010200221000121,222010022201000101,12210202112220120,0010022010000000,212220200012112,02101100021100,1210211000112,010010022000,01222101212,2110022010,100020010,10000112,0000220,200221,11110,2110,100,21,0,
0020001100001012002,201002022002210221,10012010100200010,1110210112102202,012010012111111,00012120000200,0201012001111,102222212020,00011010201,2100120210,220221210,00200000,1012201,012222,00000,0201,212,01,0,
0210011012020201102,121120220001010020,01111122100220210,0010222000021020,010002201212202,22022102110200,2221010011111,112102010110,02000000010,1010021211,222021201,20112000,0002011,010000,10202,0100,002,00,0,
1221100202022011002,201000020220010000,12100001221011101,2100001202010201,000010211111210,22021022211022,1020110102120,110120102120,12000020102,0222102110,002020002,02100200,1102102,010102,00020,0001,110,10,0,
0201101200021011020,100002121022222002,01222121222020010,1120102000020201,112100021201011,11102200020201,2000200022201,100021212020,11021100120,1012120100,111120110,01100200,2200120,111010,00000,2002,002,00,0,
1110101102021101002,121002002121111101,00002100001002201,0101002120001001,000020100022211,02000022001200,0011212011200,102020002201,00000202021,0212221222,110012002,12011111,2001002,100202,02022,1120,222,00,1,
1020100000120122000,000120010200101001,02122020120102222,0110202222021000,111120010111121,12000100101102,1021210011102,101011001212,22022001020,0202001021,021001010,02122202,0012020,000010,02201,2000,211,02,0,
1020100102022220000,110121100100222010,12121210100022012,0222200122020210,020021211111102,12111100000200,1101220202220,111200100201,00200020002,1200100002,022110001,00000222,2211100,010100,21001,1101,001,20,0,
0021202102000221002,220000110010122022,20120012000102010,2002122222111221,002120121001001,00012000120110,0102000112000,220001100102,20111111102,1012100112,010222100,01000220,2000100,100101,10101,2002,001,22,2,
0101020100000100220,220001221210021012,11010120000100002,1111100120022001,112122100100002,01100201210120,0000100200220,122011011011,12210012121,2010021001,212221222,02200022,0021010,210000,00220,2100,001,20,0,
1020121001101001002,210211111021120101,01010220220020001,0121011112011002,011002002000001,20021020221222,1102022000011,012111002121,20020102010,0210212021,022002222,00221000,0012000,000102,20011,0000,020,22,1,
2201102201020111210,002001201010020020,11002200001000010,1020112201000200,101101010121110,00221122010200,0112202200010,201010000212,12020122112,2001000011,112012212,02210200,0020220,200211,01110,0020,002,02,1,
2122122222020220100,012221001000011000,00102020221002100,2111102010011211,221112002000202,21111101100111,2001102010021,111221202020,10020020000,0021222100,122010222,00002001,0020011,000120,02011,1000,000,02,1,
0222202202110120102,001011112002211001,20000001100020001,1022001000220201,102111100100011,01002120102112,1200000221200,022100201011,10200220022,2000211010,102202001,11100121,1002102,202102,00122,1200,012,00,2,
1212111121100100010,211212221102201012,12100212221210101,1121110111021200,200220100000002,01210000110101,0000120020220,001002201000,10010100000,2211100001,222001210,00000000,0202220,222200,02000,2120,020,01,0,
1200100020112011121,000000002000211200,00202121221200222,2020102201122220,021200200100010,10020012000111,0210210220010,010210100011,01201100010,0012000212,001220210,10210020,0011121,100011,20211,1000,221,22,1,
0002101102022001122,012012000200120000,01210111121201011,2012221220100000,022001210001022,00102022202100,0111021100002,122200121220,22121111101,2001000200,012101220,00020001,2201002,202000,01000,1011,110,00,1,
1001100100120220010,200002100010002010,10002201001002020,0200011001220201,122100100200020,00122002222222,1021010201120,201000202120,00110001020,2221220021,111121111,20211011,0221010,120211,22012,0211,122,00,1,
0000000220111121011,101200012002200000,01100010000012102,2000020121121002,110010012022002,02002012202121,1111012010221,101000002220,21211020001,0222012202,012200020,21021001,1020011,122211,01000,0101,202,21,0,
1102020202022001021,120201002002220221,01121112022011102,1000000011202020,110102011011011,00110102100020,0001021000012,022201012001,02000112120,2100002100,221022211,00122100,1010002,010021,22100,2200,021,00,1,
2001002220120200100,122122210210210222,22020211000011110,2020100000010210,011110110010111,00002210210002,0212010022220,000020200101,22002012010,1012200101,002222122,00200112,0210000,101100,01110,2010,110,11,2,
1200012101000101220,221220111222202022,01012010002000022,1200201111200002,010211012020002,00000111210011,2112210100222,000010000211,10000220002,2220002020,100101120,21110101,1102011,220002,21101,0001,020,20,1,
2001122020022111002,001212020002202021,21100200110000020,2100211200011220,110120111100111,10010012210000,0010012200001,011021022020,22221020221,1021200221,201001200,10000200,0020000,201111,01102,1020,120,10,0,
1001201221000000001,112201201000001001,12022000220120221,1010011220100221,220221022222001,01121000000000,2010220112001,101211001010,21011001002,2020100002,020001002,20100121,1222212,221010,10101,0101,002,21,0,
2202021021000101002,202210011100200102,00100002000010012,2102120110121111,202220011100000,00200020210211,2211202002002,211202122000,00221100212,1110122000,000001102,12000100,1110211,100010,01222,2011,100,22,2,
0002120222201012020,200110210000020000,00001220201020221,0202010200210012,021100122002100,10011221212002,0011221000000,100201221101,20101022000,2111111211,001000220,21021122,2112011,012001,22001,2011,101,20,0,
1002100020100200010,012101020001100011,20200222210201121,1200021210202011,000221012220001,01000121211012,2110012020210,220001111000,20010221010,0212202010,000200021,00002010,0201111,020200,01021,1200,111,00,2,
0111111211000100211,100221102112111010,00221100200000011,1100221000200000,110021020000200,22222222222222,1001212100000,002112002001,20000200212,0020100210,002102000,12000200,1121200,121200,11110,1100,100,22,2,
2001020010111101210,000111011002010200,20220010202012100,0021000200101221,202100122020110,01221222010102,0010002012200,011021021101,00020000112,2211210112,002220202,00201120,1020002,122201,01221,0102,100,10,0,
2202120211200210010,210200111210200011,20222222122021122,0000021002000001,111212000210100,00112100210110,1020200021100,000101111222,12010000010,1222012220,000200011,21011100,0000010,110020,10000,2202,100,22,1,
0120100200201011000,002020211002001002,10100001202210000,0002201200211220,010212102100012,21011022101002,0020022102012,201100120121,02212120110,1122101000,102221220,02200111,2000110,211002,00110,1020,002,11,0,
1110112111200212011,011120222220122022,20121211001000000,1121212001021101,100200022100000,01001200102010,0212110011221,200021202100,20022012201,0011001222,000020010,20201001,2201002,000102,00000,0001,001,20,0,
1000220012200001000,221111112211111111,20210122220002100,0000001200002011,000120202110200,12102220200202,0102200000100,010100220221,21212110100,1122201200,100101111,02002201,0210000,100010,20210,0220,100,22,1,
1100200202000010001,112002000000020021,12110021100012111,1112111111020021,021120002022021,10222221200102,0000002000020,100000021021,22100101002,1112222202,101000102,10100012,0200202,222120,01211,0021,201,02,1,
0122122111001100101,001020022010010002,00200000000121120,0122110020002200,222202112210002,22111221222221,1122110012112,010010000110,10102120121,0111000102,001000002,10010002,0012200,200020,01120,0022,100,10,0,
0000200202002201011,000022021011200120,00201020210000110,0010212011211210,000200101021211,00020212210012,2000220212010,120210100010,02012120210,0202201010,010200100,21201002,1212110,221110,22212,0210,011,10,1,
0212111002122012112,111202211000001000,11100000002000202,0121121211110010,100012020011020,02200200210000,1020112012121,200120120011,11221210000,1222011000,001002020,20220120,2110021,002202,00001,0020,022,02,0,
1020200000010212200,010000002012210002,10210011001200210,1201112111211110,101110222200010,20012000222210,0011000220010,120220010010,20220200020,1121001011,002220022,21101121,0210010,200122,21221,0010,201,00,0,
0200220010011000000,001000010022211021,00221102001221000,2101201021000202,010210022212122,21001000200010,2010010220100,121001220011,00020001001,2211222001,221222011,01111000,1212122,211021,11000,1100,001,02,2,
0101000200021002110,212021200000122220,02000200021002010,0221122202110021,001201010001110,01021000221020,1121202122221,111202101100,00020002021,2201120102,111101012,01100002,0002010,100110,10021,0021,220,00,0,
0000120122112121021,010010010001202022,22001002020001010,2002011001001200,122201220020201,20011122000001,0210021020000,002201011210,00010021000,1101222122,222021021,01021110,2101001,011110,22021,1020,011,00,2,
1202120212102100002,101000022122111022,02022100202011010,0200000221011101,022010120212222,02010220102000,0100001001000,011210012000,02001011112,1110111022,002011002,22000000,2012220,001101,21022,1122,011,20,2,
0022221122221221122,201000101200200002,01011001202200201,0001200220001100,212101000000001,21100100002021,2002202202201,101111001101,11120112101,2100210110,000200000,12112112,0022100,001200,10202,2020,120,10,0,
2020210210022122000,012012102220002122,01000001010222000,0110120002120010,001101211000222,21121011121001,0210000120110,200011222220,11021120100,0000120100,110112201,10011201,0011000,020000,22010,2000,201,20,2,
2011010001020200222,002100202120201002,10200110210011110,1110011201011120,000201000000002,11020101101020,2021002100021,020100101021,12000200102,0202222120,000201001,00021220,0010012,211010,22221,2210,111,22,0,
1101210202102012102,101010200002000222,01102110212011010,0201210102002010,010110100001202,00211001002010,0200202200020,220122020010,12222221222,1121100010,001100012,12220111,2010011,002022,00010,0101,000,01,0,
